#   XYZ data converted from README.txt
#  https://sites.uef.fi/spectral/munsell-colors-glossy-all-spectrofotometer-measured/
#  adapted to Illuminant E for simplicity

"X" "Y" "Z"
"7.5P2/6" 4.47650613251528 3.04478208581951 6.14690447268466
"7.5P3/2" 7.29260843414596 6.39061624860482 8.22745019040549
"7.5P3/4" 8.07692751491262 6.38940750352427 9.88085691009321
"7.5P3/6" 8.87114878995787 6.38796805956855 11.5718001728324
"7.5P3/8" 9.77930517538126 6.38556193283115 13.5641105803696
"7.5P3/10" 10.6980741191725 6.38305030238083 15.5856878052508
"7.5P4/2" 12.8433222899779 11.7002553853414 14.0115553612026
"7.5P4/4" 13.9046288991312 11.6993130729977 16.1952533777719
"7.5P4/6" 14.9953412761302 11.6983107117733 18.4420803333892
"7.5P4/8" 16.1515593396367 11.6966871440607 20.8672346967514
"7.5P4/10" 17.3568441407039 11.6947523732173 23.4140456654355
"7.5P4/12" 18.6457132420405 11.6922441937715 26.1714437016863
"7.5P5/2" 20.5435298201139 19.2731661380611 21.6988116018984
"7.5P5/4" 22.0040630183433 19.2733588888989 24.5887410541589
"7.5P5/6" 23.5482146450773 19.2723442970729 27.7383537412586
"7.5P5/8" 25.2026646185632 19.2714044078284 31.1015599938404
"7.5P5/10" 26.7095487808253 19.269814311398 34.2215612447225
"7.5P6/2" 30.939633111081 29.3044462756697 32.3051776633172
"7.5P6/4" 32.6205832625981 29.3056691792568 35.5538199816538
"7.5P6/6" 34.6705479110672 29.304652070846 39.7096326802036
"7.5P6/8" 36.6037130835719 29.3050244612878 43.5256808506617
"7.5P6/10" 38.7763763998949 29.3030758056965 47.9975730491449
"7.5P7/2" 43.753024145893 41.9907365508248 45.0878000814592
"7.5P7/4" 46.0472656549112 41.9935650600679 49.4320330265284
"7.5P7/6" 48.4541607575716 41.9954372412172 54.0742834945416
"7.5P7/8" 51.0303445637756 41.9962141321003 59.1379396652307
"7.5P8/2" 59.3928072926803 57.6250502967951 60.7268871465514
"7.5P8/4" 62.5358723983958 57.6325686768805 66.3966216889565
"7.5P8/6" 65.3113523661578 57.6348320711693 71.7416898022204
"7.5P9/2" 78.7881773006464 76.7026094866268 80.3143292677115
"7.5RP2/2" 3.72358413765058 3.0628544975775 3.25171158469243
"7.5RP2/4" 4.29734738083839 3.0748031255149 3.4687586594826
"7.5RP2/6" 4.90169075964776 3.08722170294733 3.71028042711419
"7.5RP2/8" 5.66214251809893 3.10239421760946 4.0492954905456
"7.5RP3/2" 7.51571354127295 6.42007458217952 6.39288162361059
"7.5RP3/4" 8.58871476433122 6.44680470743384 6.45966002463117
"7.5RP3/6" 9.66021017516798 6.47281188861981 6.57935583406902
"7.5RP3/8" 10.8693940323151 6.50144652194522 6.76969208038972
"7.5RP3/10" 12.0641522425187 6.52942915422249 6.98176291853977
"7.5RP4/2" 13.1778537519301 11.7408221510041 11.5394781650158
"7.5RP4/4" 14.6147667506861 11.7791142877492 11.4358334164097
"7.5RP4/6" 16.1693822403609 11.8198176976598 11.379798504373
"7.5RP4/8" 17.7995864876196 11.8612761399793 11.4157071511086
"7.5RP4/10" 19.3270652372443 11.8993929854609 11.5057445043762
"7.5RP4/12" 21.0809175794653 11.94224698622 11.6796432314811
"7.5RP5/2" 20.956901912876 19.3189071582463 18.9833641243787
"7.5RP5/4" 22.9429293758465 19.3742120312687 18.6560860144238
"7.5RP5/6" 25.0457581452425 19.430795806774 18.4622026305835
"7.5RP5/8" 27.2896590393156 19.489847587426 18.3580210280572
"7.5RP5/10" 29.3509679943021 19.5436016819447 18.3004061567658
"7.5RP5/12" 31.896791575596 19.6082099325561 18.3669790279383
"7.5RP5/14" 34.0395983286998 19.6620686337827 18.4633638834282
"7.5RP6/2" 31.3634640104246 29.3595628249755 28.8854306752771
"7.5RP6/4" 33.7515242683234 29.4268537670986 28.430751346489
"7.5RP6/6" 36.5591922822048 29.5043751377113 28.0194061988965
"7.5RP6/8" 38.9275794975282 29.5689839632945 27.7330335673124
"7.5RP6/10" 41.6878274891169 29.6427014027121 27.5215703298765
"7.5RP6/12" 44.6475261268221 29.7195378193243 27.4655712031089
"7.5RP7/2" 44.3582074879628 42.0536319335605 41.4271298774112
"7.5RP7/4" 47.2858085055495 42.1376587346149 40.751189782112
"7.5RP7/6" 50.7157994794867 42.2337767000767 40.139319565431
"7.5RP7/8" 54.1150297125573 42.3267337730837 39.7107322580639
"7.5RP8/2" 60.0420555688547 57.6901321695832 56.9847546017084
"7.5RP8/4" 64.0536891919844 57.8067080543891 55.9474964029303
"7.5RP8/6" 68.3298907613945 57.9280563150104 55.0673399174929
"7.5RP9/2" 79.5371560946101 76.7797845521335 75.8352652624887
"7.5R2/2" 3.70046552771942 3.0721428287179 2.48737422639567
"7.5R2/4" 4.31691651167907 3.09391901888239 2.02926140764725
"7.5R2/6" 4.94393753687419 3.11496141966731 1.64892228913906
"7.5R2/8" 5.69880773644837 3.13882565484478 1.30462092775061
"7.5R3/2" 7.47712189916321 6.43580253389835 5.09973161352694
"7.5R3/4" 8.50330510994619 6.47609157338937 4.0247514529698
"7.5R3/6" 9.49930334433122 6.51275843460857 3.16987505388388
"7.5R3/8" 10.6196926474023 6.55185943352519 2.37414298574788
"7.5R3/10" 11.8149095020509 6.59122010478509 1.70715153741735
"7.5R3/12" 13.1604748190168 6.63219429118337 1.2143974934665
"7.5R4/2" 13.1472637405696 11.7615682480992 9.87414048564423
"7.5R4/4" 14.6249748731895 11.8220983971255 8.13175675343736
"7.5R4/6" 16.055727188462 11.8780172891216 6.65261057955178
"7.5R4/8" 17.5952181393937 11.9354516712054 5.27252576194183
"7.5R4/10" 19.0789595500378 11.9879090861652 4.16647866092215
"7.5R4/12" 20.6376259466249 12.0406053426276 3.1909770173656
"7.5R4/14" 22.3239624258177 12.0953016010924 2.31471723378246
"7.5R4/16" 24.0319543815548 12.1475744272446 1.66895536878804
"7.5R5/2" 20.9750001524777 19.3462282599115 16.9063528289286
"7.5R5/4" 22.9745000202036 19.4305505890926 14.3616675558566
"7.5R5/6" 24.9317749324855 19.5108812848662 12.0417134370238
"7.5R5/8" 26.9961428097962 19.5920938306359 9.86655317462727
"7.5R5/10" 29.1201524543335 19.6705687589763 8.02174029581851
"7.5R5/12" 31.3581097606311 19.749248884085 6.38768667546854
"7.5R5/14" 33.4323276294733 19.8204229216765 5.00849246789557
"7.5R5/16" 35.7434296130175 19.8964247016104 3.7270579047321
"7.5R6/2" 31.4712638007392 29.3988748659766 26.0594496777133
"7.5R6/4" 33.8714602760224 29.5035183228047 22.7400744697281
"7.5R6/6" 36.2983345531939 29.6045611053299 19.7522336015809
"7.5R6/8" 38.8137994187259 29.7067688058974 16.8504950308262
"7.5R6/10" 41.6041946268859 29.8148551224132 14.0409115029818
"7.5R6/12" 44.2253298054723 29.9133132684366 11.639328876587
"7.5R7/2" 44.5574723374948 42.1026841608338 38.0297592357914
"7.5R7/4" 47.5486495084949 42.2362388604087 33.6497906116408
"7.5R7/6" 50.5579781016213 42.3662989379527 29.576196259871
"7.5R7/8" 54.0057787271769 42.5083276557258 25.4490221906955
"7.5R7/10" 57.154264869772 42.633422862358 22.0361783827851
"7.5R8/2" 60.1948907520061 57.740978711162 53.3562687737382
"7.5R8/4" 64.4247089291283 57.9323549256452 46.9679177797421
"7.5R8/6" 68.3284806310416 58.1038665808396 41.4674165886017
"7.5R9/2" 79.7880085247589 76.844268750727 71.3469920168264
"7.5YR2/2" 3.42321370990013 3.07371316279781 1.81450223520725
"7.5YR2/4" 3.77684090640023 3.09489071868428 0.879960589958204
"7.5YR3/2" 7.02851101077901 6.43731273445942 4.09069635701124
"7.5YR3/4" 7.55935764919596 6.47195476471071 2.46728547782918
"7.5YR3/6" 8.03938005429887 6.49986673160369 1.26329219038427
"7.5YR4/2" 12.6340266823546 11.7723443749899 8.01994677080604
"7.5YR4/4" 13.4730548448446 11.8307619572181 5.17067958026437
"7.5YR4/6" 14.1651502378603 11.8733669583242 3.25212036478984
"7.5YR4/8" 14.7459210774572 11.9070195133828 1.80452886900206
"7.5YR5/2" 20.415058328331 19.3656462851904 14.2909064718367
"7.5YR5/4" 21.523374138049 19.4483054976983 10.10238103962
"7.5YR5/6" 22.6288635037537 19.5213291928688 6.65344245004415
"7.5YR5/8" 23.5520653145566 19.577775631899 4.12403489244743
"7.5YR5/10" 24.2344953115166 19.6178344958479 2.38316985193713
"7.5YR6/2" 30.7587393790771 29.4273796680677 22.4377647664299
"7.5YR6/4" 32.125017625073 29.5337465833715 16.9287503261241
"7.5YR6/6" 33.459144491489 29.6307055773531 12.0833965053717
"7.5YR6/8" 34.7238192174125 29.7131235616513 8.2245079486845
"7.5YR6/10" 35.7939491828928 29.7797579482022 5.19939088970144
"7.5YR6/12" 36.6671203250043 29.8299518168224 3.05405005852107
"7.5YR6/14" 37.2704043127487 29.8647641467042 1.56153801649879
"7.5YR7/2" 43.7060566051816 42.1438752396509 33.1506818480608
"7.5YR7/4" 45.406510258285 42.2830879766354 25.7660177921786
"7.5YR7/6" 47.020364624473 42.4076476722002 19.3423797533618
"7.5YR7/8" 48.5223604344431 42.5127975124296 14.1974205880816
"7.5YR7/10" 49.9324054899726 42.6049454293975 9.87514693618888
"7.5YR7/12" 51.2734603985427 42.6858531673717 6.28497204273844
"7.5YR7/14" 52.2643532476927 42.7448882327094 3.68999070634984
"7.5YR7/16" 52.9688477215616 42.7856923222003 1.93537389289225
"7.5YR8/2" 59.5152568784547 57.8108317457393 46.6021382797576
"7.5YR8/4" 61.5014300715285 57.9862518180216 36.9854727620333
"7.5YR8/6" 63.588823574683 58.1441625306939 28.9242922597709
"7.5YR8/8" 65.5917876883394 58.2905457047732 21.5867279080907
"7.5YR8/10" 67.2881006800571 58.4071415988082 15.9430091000164
"7.5YR9/2" 78.8975533629084 76.9371234183924 62.3946214965084
"7.5Y2/2" 3.00248197076951 3.06482204905619 1.66535033469545
"7.5Y3/2" 6.29262823087277 6.42239531774469 3.78081703006019
"7.5Y3/4" 6.25457389727715 6.44556343683132 1.91331512051292
"7.5Y4/2" 11.5110129808248 11.7530897901134 7.27554287345585
"7.5Y4/4" 11.4160070752786 11.792000483383 4.07724421476449
"7.5Y4/6" 11.3935818201424 11.8168790685313 2.10853980387166
"7.5Y5/2" 18.9786374887898 19.3456814867332 12.9780986493495
"7.5Y5/4" 18.7957074689949 19.4042913744845 8.08139837689754
"7.5Y5/6" 18.6997542900779 19.4476569031368 4.53667992573299
"7.5Y5/8" 18.6811159848503 19.4745756765072 2.41771972443918
"7.5Y6/2" 28.8102358160587 29.4025812255074 20.4803145674281
"7.5Y6/4" 28.534890200914 29.4792317262936 14.0045538725763
"7.5Y6/6" 28.3596016198597 29.5425322580922 8.76027841414795
"7.5Y6/8" 28.2881205265345 29.5875355651229 5.13756685709392
"7.5Y6/10" 28.2926169878235 29.6174329259943 2.8342559548109
"7.5Y7/2" 41.3103815062475 42.1168605254001 30.4752634662291
"7.5Y7/4" 40.8843462320055 42.2181475382165 21.7944167142254
"7.5Y7/6" 40.6240361993188 42.2986627758658 15.0496623958789
"7.5Y7/8" 40.4477653618245 42.3615755725546 9.83342066878089
"7.5Y7/10" 40.3910708061846 42.4122256864122 5.80339535376068
"7.5Y7/12" 40.3810515939377 42.4439852242463 3.32719413844689
"7.5Y8/2" 56.6688217212851 57.7904685549666 42.5157816501027
"7.5Y8/4" 56.1064525611079 57.9132605009378 31.9005963330569
"7.5Y8/6" 55.6740800010028 58.0163303835423 23.0692587595848
"7.5Y8/8" 55.3772422073454 58.1006929621272 15.9543025062209
"7.5Y8/10" 55.2067402548868 58.1657455418763 10.584044197399
"7.5Y8/12" 55.1972043540269 58.2192799797626 6.42473931279239
"7.5Y8.5/2" 65.5567011133451 66.8792645135562 49.514826893743
"7.5Y8.5/4" 64.870201012036 67.0159607161078 37.5774075852268
"7.5Y8.5/6" 64.3766821555347 67.1318309210583 27.6344833928736
"7.5Y8.5/8" 64.0373722160086 67.2272635177475 19.5789025772542
"7.5Y8.5/10" 63.8410590201972 67.3012961769589 13.4627916661991
"7.5Y8.5/12" 63.7935377647176 67.3643548507425 8.49133632470149
"7.5Y9/2" 75.3660955247447 76.9122507919814 57.2945901123604
"7.5Y9/4" 74.5495330757879 77.0658027497033 43.7948718017509
"7.5Y9/6" 73.9704190961426 77.1942684634466 32.7075752409568
"10B2/2" 2.8598146595075 3.0249784102667 4.46309737323459
"10B2/4" 2.69508329498384 2.99800092733681 6.22189644563419
"10B2/6" 2.53453139591707 2.96519615401198 8.4396890801242
"10B3/2" 6.02173643200879 6.35030030555869 8.8178524975508
"10B3/4" 5.72000403416136 6.30680777576148 11.5814411665512
"10B3/6" 5.45940642318302 6.26039877833958 14.6524011366187
"10B3/8" 5.18894370546794 6.20694964984301 18.2482223620206
"10B3/10" 4.92881412193477 6.14891483863619 22.2192505017012
"10B4/2" 11.161492591845 11.6473783281443 14.7560820895143
"10B4/4" 10.6670197580215 11.5875607596823 18.3989057503866
"10B4/6" 10.252979343741 11.5259227252902 22.3424948202801
"10B4/8" 9.81866634953193 11.4515659109108 27.2294310300541
"10B4/10" 9.42504629955199 11.3770647601304 32.2084638811741
"10B5/2" 18.5303314411911 19.2024218273197 23.1661317731672
"10B5/4" 17.8008253646684 19.1241449029887 27.7691422952693
"10B5/6" 17.1627648165439 19.0406158311893 32.9602273933715
"10B5/8" 16.5190942798254 18.9479139998108 38.8495736153552
"10B5/10" 15.9317343591206 18.8479594333428 45.4118399218197
"10B5/12" 15.2918002523662 18.7356860552528 52.8222756498827
"10B6/2" 28.2895622185878 29.2157100703533 33.8973181165116
"10B6/4" 27.3162301783152 29.1184591191024 39.4828322845084
"10B6/6" 26.3373721674003 29.0050983118244 46.3032878547099
"10B6/8" 25.4875587201198 28.8883808730189 53.6399995719681
"10B6/10" 24.6701165216041 28.7661797419404 61.4652013604851
"10B7/2" 40.7444565737908 41.8835486561211 47.3939795411542
"10B7/4" 39.3027561574873 41.7543222217775 54.5209368050181
"10B7/6" 38.0289924163139 41.619490813261 62.4153884807354
"10B7/8" 36.8519800781115 41.4697676344565 71.653993361718
"10B8/2" 56.0651552306557 57.5002486825451 63.7606836760034
"10B8/4" 54.2024996891058 57.330137479395 73.2124254388537
"10B8/6" 52.3825725512638 57.1502750903624 83.5033033022592
"10B9/2" 74.6802195514208 76.5506640829116 83.8954786736901
"10BG2/2" 2.65662932743546 3.02886705075969 3.75823812123729
"10BG2/4" 2.25509885029167 3.00599459088437 4.72858893231213
"10BG2/6" 1.89050831404579 2.98300527653829 5.78144663685128
"10BG3/2" 5.62322532730758 6.3556608036778 7.61067911372623
"10BG3/4" 4.8796598293643 6.31634786518241 9.17226282416154
"10BG3/6" 4.24563311108097 6.27945617714409 10.7644480238831
"10BG3/8" 3.64762226280998 6.24338623201235 12.3647113746385
"10BG4/2" 10.4916601228968 11.6481818561729 13.3617157804113
"10BG4/4" 9.34681920439644 11.5926835867135 15.3769768269888
"10BG4/6" 8.31579876830805 11.5381081659076 17.5472411825172
"10BG4/8" 7.28707765285779 11.4800875240098 19.988531102835
"10BG5/2" 17.5483515740655 19.1991266350205 21.4679332218813
"10BG5/4" 16.001295398274 19.1282248638116 23.8745359132731
"10BG5/6" 14.499187146897 19.05425726234 26.6076454750235
"10BG5/8" 13.0226591388131 18.9789873625578 29.492350673715
"10BG5/10" 11.5531436716875 18.9003616152143 32.6505433790356
"10BG6/2" 26.9241250714966 29.2060155847108 31.9313856637932
"10BG6/4" 24.7220518625099 29.1095123627994 35.0152422492919
"10BG6/6" 22.6705888114397 29.0147470377543 38.2642370729321
"10BG6/8" 20.8003448667811 28.9248876244595 41.4942344806404
"10BG7/2" 38.9111151361417 41.8659559435849 45.1082846708327
"10BG7/4" 36.0210543654395 41.7466282871306 48.5890467825435
"10BG7/6" 33.6120220155438 41.6414298830492 51.9337678982724
"10BG7/8" 30.9990335833675 41.5211184776186 56.0416787026325
"10BG8/2" 53.7475137700441 57.4737177668263 61.2030486017527
"10BG8/4" 49.9928893250415 57.3251713782309 65.2240594113957
"10BG9/2" 71.7309323417644 76.5138764005316 80.874826614644
"10G2/2" 2.6191614170709 3.03812255776669 2.96790022313893
"10G2/4" 2.12113840774194 3.02612574068121 2.90521891591899
"10G2/6" 1.72053690360658 3.0160824612374 2.88521198139547
"10G3/2" 5.54728260781935 6.37197641502679 6.19779256124986
"10G3/4" 4.63407743220547 6.35059405187843 6.03523609451673
"10G3/6" 3.91741097998369 6.33319496520886 5.95550757619945
"10G3/8" 3.3028823677257 6.31785478599879 5.91968441814819
"10G4/2" 10.3203488373076 11.6704003069813 11.3026278260578
"10G4/4" 8.94141944988951 11.6390004439631 10.9885488766356
"10G4/6" 7.7112175017184 11.609962438429 10.7876067024694
"10G4/8" 6.61596202179481 11.5834146287165 10.6624668450554
"10G4/10" 5.6197445591326 11.5586929629458 10.5930690160891
"10G5/2" 17.2677762098804 19.228398912176 18.6459902327637
"10G5/4" 15.394575896239 19.186885434382 18.131046087854
"10G5/6" 13.7584701036446 19.149764354285 17.7479494999323
"10G5/8" 12.0390422517508 19.1097232035264 17.4249721602696
"10G5/10" 10.6028653920859 19.0755271496916 17.2132910548766
"10G6/2" 26.487420022256 29.2415016065579 28.3183488936649
"10G6/4" 23.8294201880606 29.184074196853 27.4733057276886
"10G6/6" 21.7128677653917 29.137058935334 26.8998680024478
"10G6/8" 19.5880721635572 29.0893019990923 26.3673964420595
"10G6/10" 17.5989144201216 29.0437393378719 25.9349887311205
"10G7/2" 38.2373507002642 41.9076749962154 40.5417024373608
"10G7/4" 35.1193169923257 41.8420910630549 39.4125268169683
"10G7/6" 32.2818412006753 41.7809930132384 38.4944124179781
"10G7/8" 29.5334237916402 41.7199285605712 37.7508267606936
"10G8/2" 52.7613402550904 57.5209852784646 55.5860034134925
"10G8/4" 48.8103625141591 57.4387306995831 54.089498778434
"10G8/6" 45.0130983550205 57.3577649635897 52.7990344576686
"10G9/2" 70.4289138661823 76.5714773136815 73.8304187204225
"10GY2/2" 2.68277740356755 3.04684596769915 2.41975910539713
"10GY2/4" 2.22645049839011 3.0444482892466 1.69761187002001
"10GY3/2" 5.66453770774201 6.38982428560388 5.05065028965455
"10GY3/4" 4.90263097130958 6.38738819894657 3.72370951720469
"10GY3/6" 4.23949604939116 6.38417922852918 2.65298943018079
"10GY4/2" 10.5216194574325 11.7009820205632 9.33775100506424
"10GY4/4" 9.34073609353754 11.6991029059611 7.13443663455627
"10GY4/6" 8.23605119367472 11.6953750812678 5.22565120619075
"10GY4/8" 7.27149343890844 11.689771732828 3.74061545867237
"10GY5/2" 17.5308030206711 19.2725825723509 15.7519686536886
"10GY5/4" 15.9501585472251 19.2715605080042 12.687290228072
"10GY5/6" 14.4786508557005 19.2699083658135 9.8884026745562
"10GY5/8" 13.0625435207464 19.2645745221163 7.48444202341404
"10GY5/10" 11.7587616920449 19.2567679406736 5.49512508135489
"10GY5/12" 10.4831914436258 19.2456722157831 3.81629927969567
"10GY6/2" 26.7581682946077 29.302988767048 24.1014363689954
"10GY6/4" 24.7080252453343 29.304840639293 19.8807084405192
"10GY6/6" 22.781358859645 29.3040837861285 16.1073198719913
"10GY6/8" 20.8945249914532 29.2993236101587 12.7227696245389
"10GY6/10" 19.1961818961321 29.2912016597339 9.97310512077514
"10GY6/12" 17.56259590482 29.2802400237104 7.57185575664879
"10GY7/2" 38.6875118550091 41.990582191513 35.0250022780746
"10GY7/4" 36.0227144950616 41.9950330690044 29.3807894839787
"10GY7/6" 33.6752714221535 41.9960516725478 24.6332099246385
"10GY7/8" 31.297389090337 41.9925711724459 20.173049560216
"10GY7/10" 29.0170727747263 41.9843383454112 16.2744807497327
"10GY8/2" 53.3098373021013 57.6294428332155 48.2888243792882
"10GY8/4" 50.0130318917625 57.6375169775307 41.1073959619977
"10GY8/6" 46.811194124871 57.6392360053776 34.6063505387752
"10GY8/8" 44.0403694747257 57.6352407116902 29.4044859645192
"10GY9/2" 71.1272745200489 76.7113091564367 64.4048225875578
"10GY9/4" 66.9288126101348 76.7228951971031 55.1584913818711
"10PB2/2" 3.33814482775579 3.0348971751078 4.64732783028575
"10PB2/4" 3.62571994246597 3.0217279878428 6.23778389131799
"10PB2/6" 3.9471830266024 3.00721010361059 7.99994718460853
"10PB2/8" 4.34430135503857 2.98886520026105 10.2085609056203
"10PB2/10" 4.80784801152349 2.97101822594674 12.5107834241492
"10PB3/2" 6.85552494430804 6.36844180702799 9.07310549834682
"10PB3/4" 7.28822007617666 6.34570797905162 11.6919157436837
"10PB3/6" 7.76993934801995 6.32172449297031 14.5048777281555
"10PB3/8" 8.3126098439303 6.29561333381736 17.6036185262423
"10PB3/10" 8.96038801126713 6.26549633023297 21.2212176286355
"10PB4/2" 12.2676419544715 11.6710779144978 15.1231694875774
"10PB4/4" 12.8124147266099 11.6413519345318 18.5056607481036
"10PB4/6" 13.4246132610482 11.6072448366206 22.361088774008
"10PB4/8" 14.0919358193161 11.5709086380863 26.4985503452893
"10PB4/10" 14.8201224870137 11.5306978840733 31.056720885101
"10PB4/12" 15.6617277701751 11.4887299924241 35.9763648853821
"10PB5/2" 19.8806872798549 19.2365446741107 23.2127863046785
"10PB5/4" 20.5509811435902 19.1957793127478 27.6987077328588
"10PB5/6" 21.3921068799023 19.1475801731316 33.0993210123258
"10PB5/8" 22.1765202527187 19.0990167487059 38.4153134497237
"10PB5/10" 23.1040336641165 19.0502278829949 44.0333513853887
"10PB6/2" 29.9928596168053 29.2592316053962 33.9190418068984
"10PB6/4" 30.7760862711201 29.2059182124809 39.6000352814484
"10PB6/6" 31.7164922771321 29.1444893264908 46.2212909154169
"10PB6/8" 32.6592740775773 29.0843039868725 52.7510961957051
"10PB6/10" 33.7720201031081 29.0178192247999 60.1061369009005
"10PB7/2" 42.7024066811904 41.9349512974438 47.3126562710399
"10PB7/4" 43.6619842079816 41.8643693994328 54.6799334012443
"10PB7/6" 44.7608367235317 41.7892500580483 62.6751375178679
"10PB7/8" 46.0693507710675 41.7052964216373 71.7705769151431
"10PB8/2" 58.4116950877437 57.5669088803912 63.2722065189834
"10PB8/4" 59.5254564383984 57.4752108277711 72.5792557108185
"10PB9/2" 77.5882199631338 76.6362171353496 83.0625152992199
"10P2/2" 3.62717114862528 3.0510691350101 3.97143373655472
"10P2/4" 4.10182279359704 3.05305596018064 4.76180210696495
"10P2/6" 4.60613026689801 3.05487441899604 5.62417400306627
"10P3/2" 7.36969464512508 6.39780483763172 7.82480247523174
"10P3/4" 8.25196261436676 6.40326299501861 9.15740210417653
"10P3/6" 9.11152700125948 6.40794818473088 10.5046279661002
"10P3/8" 10.1189089667919 6.41321488094388 12.1008728594205
"10P3/10" 11.1434133701417 6.41799271542364 13.7689807966317
"10P4/2" 12.9609510394924 11.7108923112065 13.4228487639552
"10P4/4" 14.1774739528421 11.7203578385104 15.1103150810872
"10P4/6" 15.4181558238244 11.7293174905933 16.8849551095293
"10P4/8" 16.7084146868687 11.7382528476824 18.7600771840246
"10P4/10" 18.0200037535682 11.7469100266429 20.6991368634203
"10P4/12" 19.4542340131455 11.7564377155355 22.8147911183988
"10P5/2" 20.6788788383728 19.2842551039446 21.1103879784692
"10P5/4" 22.3004753324951 19.2990527310203 23.1911170595078
"10P5/6" 24.0860627143444 19.3144096927087 25.5547468379367
"10P5/8" 25.950103759349 19.3292465629223 28.1146358897311
"10P5/10" 27.6548228652344 19.3422399150642 30.5002286631414
"10P5/12" 29.6268700060327 19.3567270236541 33.3019801979372
"10P6/2" 31.102804278547 29.318881896822 31.5132597551443
"10P6/4" 32.9987044079323 29.334500604854 34.076045826286
"10P6/6" 35.3138264961315 29.3561709293977 37.0045869672837
"10P6/8" 37.439598750864 29.3743461543471 39.82684258666
"10P6/10" 39.838294573498 29.3950307445755 42.9978389408572
"10P7/2" 43.9499707768069 42.0059486359802 44.3030062651319
"10P7/4" 46.5277482728504 42.0319412510153 47.4196547730619
"10P7/6" 49.304958745965 42.058689466408 50.8745151797048
"10P7/8" 52.240133848531 42.0849912231342 54.6780785138683
"10P8/2" 59.6185517049687 57.6421690915166 59.8519044823413
"10P8/4" 63.0079687916162 57.6778153720495 63.8362012238107
"10P8/6" 66.5081498472987 57.711859180824 68.1647298142383
"10P9/2" 79.0332020196397 76.7224706247543 79.2656008690485
"10RP2/2" 3.72609714449379 3.06539322925633 3.06036484734671
"10RP2/4" 4.33029495074872 3.08009320981446 3.12515398252008
"10RP2/6" 4.9645761902726 3.09533544942565 3.20783752345865
"10RP2/8" 5.73070597543655 3.11322541697958 3.34797846853815
"10RP3/2" 7.52900583535349 6.42546737075838 6.00224168574663
"10RP3/4" 8.60758168137458 6.4568983867327 5.71654176105768
"10RP3/6" 9.69884550649081 6.48778604920619 5.49809961779924
"10RP3/8" 10.9548492298019 6.52235322840968 5.32273382287497
"10RP3/10" 12.2371426365328 6.55687105839339 5.20347191560744
"10RP4/2" 13.1820226250499 11.746824597247 11.0835420059515
"10RP4/4" 14.6767798055212 11.7921811608431 10.5485819730632
"10RP4/6" 16.2081271132213 11.8376547742676 10.0773429978005
"10RP4/8" 17.8803753194602 11.8859622620198 9.66716903007661
"10RP4/10" 19.4646414068753 11.9308875398214 9.34358770327401
"10RP4/12" 21.3231444644034 11.9824766933285 9.0500506004993
"10RP4/14" 23.1711815037592 12.032598843703 8.84915538946057
"10RP5/2" 20.9847571859949 19.326837293102 18.4254506392225
"10RP5/4" 23.0038293861153 19.3907863271658 17.4953577127222
"10RP5/6" 25.1222939926491 19.4558781463411 16.6745624433471
"10RP5/8" 27.3628081974962 19.5231499207373 15.9279129873843
"10RP5/10" 29.5318614737993 19.5866000527508 15.3347005534216
"10RP5/12" 32.1031811233423 19.6601149818582 14.7631421226635
"10RP5/14" 34.2319700260227 19.7198534102959 14.3769105223447
"10RP6/2" 31.4082907506003 29.370041327544 28.1641814605239
"10RP6/4" 33.8697987611417 29.4493387346784 26.9270046963543
"10RP6/6" 36.6432725980863 29.5367369874995 25.6837757481632
"10RP6/8" 39.0263183421034 29.6104640078183 24.7213585546173
"10RP6/10" 41.9557932391843 29.6990611078999 23.6956796962917
"10RP6/12" 44.9349275783087 29.7874514317424 22.7847599182814
"10RP7/2" 44.4227768027556 42.0663265729831 40.5737510006265
"10RP7/4" 47.4449228257069 42.1645904937653 38.9847553031784
"10RP7/6" 50.7779034739418 42.2720273899027 37.3045393689401
"10RP7/8" 54.2519118661025 42.3824319385215 35.6752943570012
"10RP8/2" 60.1061480328847 57.7022924248282 56.1717564509978
"10RP8/4" 64.2433756359528 57.8405382117142 53.7083461879913
"10RP8/6" 68.4324458520233 57.9767681227839 51.5039523629193
"10RP9/2" 79.5938579650432 76.7932731388738 74.9048352488132
"10R2/2" 3.65994521726774 3.07356270137193 2.29697130307215
"10R2/4" 4.25954401981 3.09677112015826 1.69457320832538
"10R2/6" 4.86151212473785 3.11843918657237 1.2160178290737
"10R3/2" 7.41368418436662 6.43766348753314 4.82963545828871
"10R3/4" 8.37691363047752 6.47814254130975 3.61475166548559
"10R3/6" 9.33001047852756 6.51554390947563 2.61774264987415
"10R3/8" 10.3678104474242 6.55341012549125 1.75324743536097
"10R3/10" 11.4290757678849 6.5894702443432 1.07510524328706
"10R4/2" 13.0945645963303 11.7664020209833 9.39548510078167
"10R4/4" 14.4893958693056 11.8295244408402 7.28777709193882
"10R4/6" 15.7809979588184 11.8850656635056 5.56108556761499
"10R4/8" 17.1626327789118 11.9403928616438 4.03001164778921
"10R4/10" 18.5406291470026 11.9921612496248 2.76693867661793
"10R4/12" 19.841577675763 12.0396967300564 1.67799812593898
"10R5/2" 20.9293141175303 19.3540141775092 16.2133276527945
"10R5/4" 22.7473161670668 19.4413072453181 13.0779074445569
